id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
2161	3.20 	3.00 	3.88 	2.61 	2.14 	1.79 	1.98 	1.32 	1.99 	18.45 	2.37 	5.03 	2.77 	2.76 	2.60 	2.64 	2.74 	3.30 	2.30 	1.50 	1.47 
2162	3.28 	4.15 	8.21 	6.66 	2.52 	2.27 	1.42 	0.90 	1.21 	3.19 	1.51 	3.21 	3.79 	2.12 	1.62 	1.85 	2.83 	16.51 	10.49 	12.75 	3.83 
2163	4.56 	6.34 	3.99 	2.59 	2.28 	3.16 	1.77 	0.89 	1.85 	5.56 	1.47 	4.28 	3.18 	1.39 	1.28 	0.96 	1.15 	1.14 	1.09 	0.99 	0.80 
2164	2.16 	3.28 	3.91 	2.88 	2.18 	1.79 	3.09 	1.82 	3.32 	11.09 	2.51 	4.07 	3.21 	1.61 	1.64 	1.36 	3.90 	2.56 	2.53 	2.15 	1.37 
2165	2.96 	2.40 	3.21 	2.40 	2.06 	1.72 	1.21 	0.82 	1.10 	3.09 	1.72 	2.74 	1.97 	0.98 	1.53 	1.33 	2.14 	2.10 	1.60 	1.38 	1.10 
2166	5.11 	7.71 	9.35 	6.23 	5.21 	3.08 	2.96 	2.00 	1.86 	2.80 	1.10 	3.17 	3.37 	1.79 	1.84 	3.45 	4.38 	7.81 	5.12 	4.76 	2.69 
2167	4.79 	5.17 	7.14 	4.25 	2.79 	1.65 	1.69 	1.06 	1.30 	2.30 	1.03 	2.21 	3.61 	1.70 	1.79 	1.59 	1.72 	4.44 	2.98 	2.62 	0.99 
2168		2.62 	3.89 	3.31 	2.19 	1.63 	1.22 	1.05 	0.80 	9.72 	2.67 	4.31 	3.20 	1.83 	2.06 	1.39 	3.17 	4.45 	4.97 	2.19 	1.18 
2169		3.87 	6.09 	3.46 	2.20 	1.39 	1.05 	1.15 	1.31 	6.51 	1.76 	4.00 	3.22 	1.72 	1.96 	3.03 	2.81 	3.91 	1.62 	1.76 	0.81 
2170		2.78 	5.61 	4.41 	3.26 	4.81 	2.47 	2.71 	3.75 	10.05 	3.95 	6.55 	7.63 	2.19 	2.43 	1.78 	3.36 	2.28 	2.18 	3.82 	2.38 
2171	4.66 	4.49 	5.08 	3.38 	2.46 	2.03 	1.66 	1.48 	2.16 	3.47 	1.78 	2.24 	1.74 	1.73 	1.26 	1.20 	1.55 	1.80 	1.57 	1.35 	0.91 
2172	3.22 	2.73 	3.88 	2.87 	2.35 	1.81 	1.12 	1.13 	1.18 	2.95 	1.04 	3.62 	2.37 	1.23 	1.11 	1.42 	1.63 	2.97 	2.79 	1.65 	1.04 
2173	2.32 	2.67 	3.82 	3.18 	2.34 	2.44 	1.67 	1.04 	1.42 	3.60 	1.65 	4.29 	3.32 	6.00 	9.39 	6.45 	476.48 	-23.82 	6.51 	8.77 	2.92 
2174	6.22 	7.21 	5.20 	5.46 	2.97 	2.97 	1.69 	1.29 	1.49 	10.55 	1.64 	10.82 	11.72 	12.06 	5.56 	4.77 	5.01 	5.44 	2.98 	2.02 	1.26 
2175		2.04 	3.47 	3.49 	4.43 	7.69 	6.14 	2.99 	4.71 	11.51 	3.01 	7.79 	5.98 	3.92 	3.55 	4.39 	5.11 	6.71 	10.76 	9.43 	5.50 
2176	3.71 	6.14 	13.23 	4.63 	4.12 	4.54 	4.19 	3.34 	4.73 	7.46 	2.16 	4.45 	4.12 	1.93 	1.48 	1.59 	2.59 	3.04 	3.13 	4.40 	3.49 
2177						2.35 	1.94 	1.49 	2.44 	5.68 	2.51 	6.36 	9.65 	5.92 	4.06 	4.85 	7.59 	5.40 	4.89 	4.09 	2.14 
2178		8.18 	9.42 	5.67 	3.60 	2.69 	1.97 	1.39 	1.46 	8.76 	19.94 	4.49 	2.37 	1.49 	1.58 	1.63 	4.09 	3.29 	1.68 	1.53 	1.03 
2179	2.86 	3.11 	4.03 	4.03 	2.80 	2.44 	1.06 	0.88 	1.93 	4.47 	2.10 	5.05 	3.91 	4.17 	3.53 	4.75 	7.77 	93.35 	39.68 	95.18 	-6.73 
2180	2.72 	2.93 	4.09 	3.46 	2.45 	2.83 	2.51 	1.70 	1.97 	5.53 	1.54 	4.00 	3.80 	2.61 	2.01 	1.12 	1.77 	1.40 	1.51 	1.56 	0.85 
2181	2.64 	2.74 	3.13 	2.49 	1.94 	1.76 	1.30 	0.90 	2.12 	4.78 	1.34 	2.43 	2.31 	1.55 	1.51 	1.74 	2.00 	3.01 	2.66 	1.41 	0.90 
2182		6.02 	9.80 	8.66 	5.47 	5.95 	4.70 	2.68 	3.35 	6.30 	2.56 	2.66 	1.90 	1.30 	1.40 	1.35 	1.78 	1.95 	1.41 	1.38 	0.86 
2183	4.03 	4.97 	4.16 	2.73 	1.90 	1.60 	1.35 	0.96 	1.07 	1.84 	1.00 	2.20 	1.79 	1.62 	1.68 	1.65 	2.24 	4.79 	3.35 	1.73 	1.04 
2184	3.42 	3.69 	3.81 	2.61 	1.85 	1.68 	1.28 	1.16 	1.55 	4.17 	1.30 	3.25 	2.99 	2.11 	1.55 	1.70 	2.27 	2.42 	2.14 	1.47 	0.97 
2185		5.11 	8.82 	6.88 	5.12 	3.33 	2.72 	2.35 	2.46 	6.63 	2.68 	7.84 	7.05 	5.80 	7.60 	3.95 	8.49 	16.34 	17.13 	12.65 	6.26 
2186		3.41 	5.83 	4.41 	3.81 	2.13 	2.56 	1.90 	4.56 	11.69 	4.17 	6.23 	6.12 	3.65 	2.54 	2.62 	2.39 	3.03 	2.72 	2.30 	1.60 
2187	8.42 	6.72 	5.94 	3.47 	2.48 	2.21 	1.75 	1.65 	1.89 	4.72 	3.28 	3.74 	3.05 	1.66 	1.73 	2.86 	2.93 	2.99 	2.52 	4.38 	2.13 
2188		4.01 	5.34 	3.73 	2.81 	2.27 	1.88 	1.81 	2.94 	7.45 	2.37 	5.90 	6.64 	3.49 	5.14 	3.26 	3.30 	3.55 	3.32 	4.76 	2.31 
2189	6.84 	7.15 	6.39 	4.46 	2.78 	2.16 	2.74 	3.38 	14.31 	23.92 	7.20 	15.96 	16.22 	6.63 	2.78 	4.27 	3.58 	5.35 	6.11 	-25.98 	29.62 
2190	3.66 	3.24 	5.92 	2.95 	2.00 	1.76 	1.76 	0.97 	1.95 	4.58 	1.72 	6.95 	8.49 	4.77 	4.84 	2.60 	2.93 	2.49 	2.28 	1.90 	1.08 
2191		4.24 	7.02 	5.92 	5.88 	4.84 	4.77 	4.26 	2.18 	4.73 	1.89 	3.94 	4.87 	6.43 	4.83 	7.36 	7.55 	12.11 	4.74 	2.86 	1.79 
2192		4.22 	6.39 	4.00 	3.31 	2.87 	2.06 	1.43 	2.47 	6.99 	2.13 	3.64 	4.69 	3.39 	3.72 	5.65 	6.14 	10.24 	5.17 	6.38 	3.86 
2193		4.99 	10.48 	6.58 	3.95 	3.57 	4.60 	3.96 	3.28 	8.57 	3.43 	6.98 	4.22 	2.60 	2.09 	2.37 	3.43 	5.86 	6.79 	3.95 	2.05 
2194		3.67 	5.98 	4.17 	3.27 	2.54 	1.71 	1.98 	2.46 	18.28 	3.79 	22.05 	5.07 	4.28 	3.06 	4.06 	2.37 	3.17 	2.41 	1.97 	0.97 
2195		5.17 	6.23 	3.47 	2.56 	2.31 	1.44 	0.98 	2.42 	4.91 	1.72 	3.52 	4.67 	2.82 	3.34 	4.42 	3.53 	4.83 	2.96 	3.52 	1.88 
2196		2.89 	5.74 	4.25 	1.78 	1.59 	1.37 	0.70 	0.91 	2.82 	0.87 	6.92 	7.45 	4.57 	51.08 	3.25 	4.80 	12.85 	4.10 	3.07 	2.38 
2197		5.15 	6.53 	4.40 	2.70 	2.03 	1.47 	1.09 	5.71 	7.51 	2.54 	5.33 	3.63 	2.17 	2.15 	1.55 	3.06 	1.80 	1.23 	1.39 	0.74 
2198		5.34 	9.07 	5.67 	2.75 	2.35 	2.07 	1.25 	1.32 	3.78 	1.67 	4.45 	4.00 	2.57 	6.65 	6.35 	5.60 	8.16 	8.48 	7.32 	2.72 
2199		4.47 	6.63 	4.19 	3.94 	2.46 	1.90 	1.14 	1.39 	5.20 	1.63 	3.48 	2.33 	1.53 	1.39 	1.28 	1.98 	2.90 	1.93 	1.69 	1.24 
2200		6.23 	7.27 	5.37 	3.16 	1.95 	1.62 	2.31 	5.36 	7.57 	2.89 	6.86 	8.01 	4.57 	5.78 	6.65 	13.49 	13.02 	11.93 	2.95 	2.35 
2201		3.20 	4.06 	3.22 	1.46 	1.26 	0.90 	0.69 	1.01 	4.42 	1.10 	2.67 	2.23 	1.66 	1.56 	1.55 	4.16 	9.46 	6.87 	6.37 	3.42 
2202		2.76 	3.94 	3.13 	2.33 	2.26 	1.81 	1.73 	1.25 	5.73 	2.38 	8.93 	17.19 	8.76 	6.63 	6.79 	73.41 	50.00 	26.50 	13.44 	7.02 
2203		3.18 	3.73 	2.72 	1.61 	1.11 	0.67 	0.57 	0.80 	1.66 	0.52 	1.27 	1.27 	0.83 	0.91 	0.77 	1.08 	2.14 	2.37 	2.04 	1.24 
2204		4.19 	8.57 	5.99 	5.80 	3.96 	2.28 	2.90 	2.46 	10.05 	3.51 	5.62 	3.80 	2.04 	1.77 	1.51 	1.55 	1.76 	1.75 	1.78 	1.10 
2205		2.47 	5.14 	7.06 	8.18 	7.58 	2.59 	1.62 	3.46 	11.49 	21.72 	-15.22 	14.25 	17.99 	38.31 	78.98 	-27.53 	15.96 	11.04 	5.37 	4.01 
2206	3.21 	4.52 	4.95 	3.26 	2.02 	2.00 	1.20 	0.87 	0.95 	2.49 	1.06 	2.89 	4.86 	3.91 	2.66 	2.42 	2.83 	2.77 	2.12 	1.37 	0.86 
2207		2.61 	3.52 	2.76 	1.69 	1.55 	1.08 	0.86 	0.82 	4.56 	0.97 	1.88 	1.28 	0.79 	0.79 	0.58 	0.96 	0.79 	0.90 	1.04 	0.66 
2208		3.12 	4.46 	2.58 	1.87 	1.54 	1.31 	0.84 	1.62 	4.05 	2.41 	3.66 	3.20 	1.76 	3.29 	2.65 	4.12 	5.68 	3.96 	2.63 	1.71 
2209		1.69 	2.79 	2.16 	1.58 	3.32 	1.96 	0.66 	1.81 	5.94 	1.79 	3.58 	2.97 	1.28 	1.08 	0.96 	1.45 	1.53 	1.08 	1.02 	0.65 
2210		5.88 	6.48 	5.94 	4.49 	4.56 	3.79 	2.41 	2.75 	4.13 	2.01 	5.44 	5.11 	3.22 	2.91 	3.02 	3.33 	3.65 	3.24 	2.05 	1.41 
2211			4.41 	3.17 	2.25 	1.92 	1.41 	1.02 	2.15 	6.29 	5.27 	19.44 	6.89 	3.55 	3.63 	2.12 	3.27 	4.31 	2.45 	1.66 	1.26 
2212			6.58 	4.76 	3.73 	2.55 	1.96 	4.95 	-1.19 	-3.55 	-4.50 	9.29 	5.57 	2.46 	2.38 	4.99 	4.85 	4.16 	4.34 	2.90 	2.59 
2213		5.52 	12.72 	11.90 	4.09 	1.96 	1.74 	1.34 	1.25 	2.89 	1.69 	2.79 	3.43 	2.32 	1.81 	1.84 	2.34 	8.14 	6.73 	3.41 	2.03 
2214			3.62 	2.42 	1.93 	1.85 	1.42 	1.59 	1.36 	3.06 	1.35 	2.17 	1.66 	1.08 	1.00 	0.75 	2.03 	1.67 	2.69 	2.65 	0.96 
2215		3.09 	8.15 	7.71 	10.92 	3.62 	3.13 	1.94 	2.10 	6.73 	2.27 	7.81 	19.74 	11.59 	143.71 	-24.22 	32.06 	66.57 	189.72 	52.14 	33.28 
2216			3.85 	3.22 	2.35 	1.70 	1.36 	1.06 	1.14 	2.78 	1.39 	2.17 	1.84 	1.72 	2.22 	2.22 	2.96 	6.54 	3.78 	2.33 	1.84 
2217			5.93 	3.93 	2.91 	2.30 	1.82 	1.42 	1.68 	6.92 	1.86 	4.60 	2.89 	1.56 	2.69 	1.86 	1.93 	4.03 	4.62 	4.56 	1.85 
2218			2.82 	2.18 	1.79 	2.31 	1.46 	0.92 	1.00 	2.39 	1.25 	3.37 	1.88 	1.15 	1.00 	0.68 	1.37 	1.69 	1.31 	2.01 	0.99 
2219			10.10 	6.49 	4.28 	2.73 	3.17 	1.67 	1.41 	2.07 	0.88 	1.86 	1.73 	1.46 	1.33 	1.47 	1.89 	3.47 	3.95 	2.41 	1.60 
2220			6.10 	4.27 	2.94 	1.76 	1.47 	1.01 	1.15 	3.91 	1.06 	3.82 	2.77 	1.71 	1.39 	1.51 	1.78 	3.88 	8.76 	5.13 	2.61 
2221			6.40 	6.76 	12.23 	3.00 	-0.67 	-0.26 	-0.33 	-3.03 	-0.74 	-5.96 	-6.31 	-6.89 	-7.19 	26.51 	43.66 	87.99 	38.37 	39.40 	29.55 
2222			5.07 	5.55 	6.97 	3.87 	1.98 	1.30 	1.15 	2.28 	1.00 	2.53 	2.15 	1.52 	1.86 	1.53 	1.67 	3.69 	2.96 	1.80 	1.69 
2223			6.86 	4.62 	3.89 	3.73 	2.78 	1.26 	1.60 	3.49 	1.53 	4.19 	4.72 	2.71 	3.34 	1.95 	2.54 	2.26 	3.74 	2.46 	1.49 
2224			7.16 	5.63 	3.24 	2.66 	1.46 	1.25 	1.57 	5.70 	2.01 	4.20 	6.78 	5.26 	4.43 	3.68 	5.66 	8.06 	6.40 	4.83 	2.66 
2225		5.09 	10.18 	6.76 	3.19 	2.55 	2.11 	1.35 	3.22 	7.04 	6.71 	5.85 	3.65 	1.56 	1.99 	1.16 	1.40 	1.78 	1.31 	1.75 	0.90 
2226			3.84 	2.88 	2.14 	1.37 	1.20 	1.33 	3.23 	3.59 	1.01 	2.54 	2.03 	1.71 	2.24 	1.68 	2.66 	4.67 	2.70 	1.80 	16.12 
2227			6.69 	4.54 	3.23 	1.90 	1.54 	1.15 	1.17 	2.51 	1.30 	2.84 	3.05 	1.83 	1.93 	2.53 	4.22 	4.69 	5.59 	2.11 	1.34 
2228			5.63 	4.24 	2.71 	1.60 	1.45 	-1.21 	-0.63 	-1.94 	-18.95 	-39.61 	5.70 	4.97 	4.23 	5.69 	-31.68 	73.75 	5.18 	3.98 	3.51 
2229			8.91 	5.66 	3.36 	2.07 	1.49 	1.14 	1.64 	4.94 	1.97 	2.64 	2.84 	1.61 	1.80 	2.08 	2.44 	3.16 	2.68 	1.71 	1.10 
2230			6.89 	6.18 	6.30 	2.25 	2.36 	1.80 	4.89 	5.03 	1.51 	3.41 	2.21 	1.18 	1.32 	0.95 	1.67 	3.16 	1.80 	1.18 	0.95 
2231			7.30 	5.68 	3.85 	1.97 	2.06 	1.75 	2.37 	7.04 	1.91 	4.38 	3.32 	2.65 	2.61 	3.64 	40.96 	71.52 	68.27 	816.06 	140.98 
2232			7.00 	3.79 	2.68 	1.56 	1.64 	3.86 	-61.61 	871.42 	2.67 	6.63 	6.96 	3.29 	2.88 	2.70 	2.42 	2.95 	2.27 	1.66 	1.31 
2233							1.10 	1.15 	0.84 	2.75 	0.95 	1.51 	1.57 	1.17 	1.07 	1.39 	1.53 	2.39 	2.54 	1.99 	1.11 
2234				3.01 	2.42 	2.79 	2.01 	1.09 	1.18 	3.63 	1.20 	2.92 	8.63 	8.30 	4.14 	3.62 	7.05 	12.93 	12.12 	7.00 	3.17 
2235						1.87 	2.42 	2.19 	4.22 	20.44 	8.72 	11.25 	12.63 	6.91 	5.05 	3.94 	3.82 	4.61 	3.37 	3.12 	1.92 
2236			6.07 	5.11 	3.64 	2.15 	1.86 	1.92 	2.55 	11.89 	2.92 	12.19 	14.84 	5.81 	3.22 	4.04 	3.20 	5.15 	2.99 	2.73 	1.51 
2237			7.46 	4.29 	2.88 	1.73 	1.64 	1.36 	1.90 	4.15 	1.30 	2.77 	4.35 	2.34 	2.14 	2.23 	3.84 	2.97 	2.58 	1.95 	1.44 
2238			14.41 	10.14 	7.64 	4.90 	3.15 	1.87 	2.36 	7.19 	2.79 	6.76 	13.43 	5.91 	7.09 	4.90 	4.04 	3.20 	2.19 	2.27 	1.67 
2239			4.68 	3.36 	2.37 	1.57 	1.41 	1.09 	1.88 	3.82 	2.74 	6.16 	6.38 	4.41 	4.60 	4.16 	4.01 	8.59 	3.99 	2.77 	1.55 
2240			7.85 	4.85 	4.15 	2.57 	1.88 	1.92 	4.94 	10.76 	1.96 	5.50 	5.04 	2.87 	2.60 	3.12 	3.32 	5.83 	1.63 	3.00 	1.91 
2241			5.54 	5.18 	3.31 	2.12 	1.88 	6.69 	420.94 	645.07 	7.52 	15.04 	54.30 	20.19 	27.42 	21.35 	17.70 	19.55 	6.64 	6.07 	4.01 
2242			6.04 	4.84 	2.53 	1.49 	1.31 	0.87 	1.64 	2.31 	1.02 	2.78 	2.57 	1.95 	2.89 	2.28 	2.61 	3.52 	3.46 	4.39 	2.19 
2243			5.54 	5.02 	2.85 	1.92 	1.67 	1.88 	2.29 	3.78 	1.94 	4.57 	9.46 	4.97 	2.38 	3.58 	3.05 	4.37 	3.32 	2.41 	1.39 
2244			4.99 	3.87 	2.59 	2.24 	1.31 	0.89 	2.17 	3.24 	1.51 	3.01 	3.69 	2.62 	2.29 	2.20 	2.94 	7.23 	5.06 	3.20 	2.56 
2245			7.10 	4.94 	3.21 	2.02 	1.37 	1.26 	1.64 	5.22 	2.18 	4.77 	5.08 	5.48 	18.65 	17.90 	124.92 	-47.88 	196.46 	96.90 	97.85 
2246		2.81 	5.52 	4.55 	3.58 	3.02 	1.74 	1.72 	3.50 	6.39 	1.48 	2.76 	2.09 	1.87 	1.76 	1.01 	2.37 	1.18 	1.06 	1.07 	0.64 
2247			7.02 	4.99 	2.80 	3.62 	4.16 	2.63 	1.91 	5.90 	4.44 	4.88 	6.90 	3.70 	2.67 	2.55 	2.32 	2.21 	1.88 	2.17 	1.31 
2248		7.42 	7.09 	4.46 	2.91 	2.39 	2.40 	2.11 	3.00 	5.57 	2.71 	4.06 	4.81 	2.01 	1.54 	1.35 	2.35 	3.23 	3.03 	1.64 	1.27 
2249			2.46 	1.73 	1.22 	1.20 	1.49 	1.83 	1.84 	3.41 	1.27 	2.32 	1.39 	0.89 	0.73 	0.60 	0.96 	1.03 	0.83 	0.82 	0.61 
2250						3.22 	2.36 	2.80 	4.71 	7.40 	5.06 	5.38 	6.06 	3.83 	2.53 	3.05 	4.20 	6.71 	4.21 	4.09 	3.99 
2251				3.88 	2.71 	1.89 	9.23 	4.97 	13.56 	16.11 	7.79 	9.23 	7.17 	6.63 	7.20 	6.63 	8.88 	9.00 	9.59 	5.22 	3.48 
2252						1.80 	1.32 	0.84 	0.77 	3.25 	1.02 	5.49 	4.62 	4.80 	2.92 	3.83 	4.08 	4.00 	3.16 	2.20 	1.97 
2253			5.52 	5.72 	4.62 	2.18 	1.79 	1.21 	3.01 	13.94 	2.98 	15.18 	9.61 	11.84 	10.40 	12.27 	13.15 	24.44 	63.28 	20.74 	9.27 
2254			5.97 	4.85 	3.23 	2.41 	3.23 	3.44 	8.52 	15.22 	9.99 	12.50 	13.18 	7.83 	7.14 	8.13 	7.10 	9.68 	8.62 	12.64 	9.85 
2255			5.02 	3.23 	2.25 	1.48 	1.26 	1.05 	1.07 	3.80 	0.26 	1.77 	2.15 	1.41 	1.61 	1.80 	2.06 	2.06 	1.55 	1.23 	1.05 
2256			6.34 	4.46 	3.11 	2.27 	1.66 	0.98 	1.45 	2.77 	1.06 	2.07 	2.28 	1.19 	1.23 	2.23 	2.35 	3.28 	2.68 	1.53 	1.16 
2257			4.78 	3.94 	3.33 	2.54 	1.65 	1.11 	1.46 	3.51 	1.58 	2.88 	2.79 	1.38 	1.05 	1.27 	1.83 	2.35 	1.54 	1.11 	0.75 
2258			5.91 	4.14 	2.84 	1.74 	1.79 	1.70 	2.48 	4.70 	1.43 	5.08 	6.15 	5.52 	6.57 	5.66 	4.93 	7.78 	5.62 	4.86 	2.58 
2259			4.89 	3.25 	2.11 	1.95 	1.48 	1.16 	1.29 	3.85 	1.22 	5.40 	7.18 	2.80 	3.40 	3.25 	4.29 	7.66 	6.98 	5.14 	4.22 
2260			2.53 	2.25 	1.65 	2.09 	1.47 	0.74 	1.04 	4.48 	1.12 	2.31 	1.31 	1.11 	1.04 	0.90 	1.44 	1.99 	1.82 	1.84 	0.98 
2261							1.94 	1.34 	1.62 	5.91 	1.44 	2.15 	2.83 	1.22 	1.51 	1.59 	1.70 	1.89 	1.74 	1.17 	0.82 
2262			4.93 	4.19 	2.79 	2.02 	1.51 	1.17 	1.18 	5.93 	2.28 	3.88 	3.72 	2.78 	3.19 	3.55 	2.90 	4.16 	3.62 	2.53 	2.12 
2263			5.78 	4.54 	3.18 	2.36 	1.97 	1.35 	1.30 	6.15 	1.86 	4.45 	4.84 	3.09 	2.99 	2.48 	4.45 	4.27 	2.24 	1.84 	1.16 
2264			8.05 	4.46 	2.84 	2.09 	1.88 	1.30 	1.68 	4.49 	1.23 	4.18 	4.42 	1.90 	2.03 	2.27 	3.09 	5.14 	4.35 	2.48 	1.94 
2265			7.06 	3.72 	2.53 	2.84 	2.76 	1.67 	2.96 	4.16 	2.13 	4.11 	4.74 	2.19 	1.77 	2.69 	2.90 	5.53 	2.53 	8.85 	-2.05 
2266			8.69 	9.04 	8.50 	5.15 	4.56 	4.07 	10.21 	29.84 	5.27 	5.69 	5.91 	2.09 	1.42 	2.12 	2.65 	2.80 	2.47 	2.41 	0.87 
2267			5.81 	3.61 	2.62 	2.16 	2.15 	1.56 	1.41 	3.99 	1.38 	3.70 	6.90 	2.47 	2.34 	4.64 	2.81 	3.34 	1.98 	1.43 	0.78 
2268			5.22 	4.40 	3.10 	1.74 	1.29 	0.86 	1.15 	3.89 	1.54 	7.01 	6.26 	3.50 	3.42 	2.60 	2.94 	7.49 	4.17 	2.45 	1.17 
2269				2.68 	2.20 	1.73 	1.46 	1.43 	1.51 	4.15 	2.29 	3.35 	4.28 	2.24 	1.53 	1.38 	1.39 	1.44 	1.35 	1.91 	0.85 
2270			6.13 	3.83 	2.61 	1.62 	1.35 	1.13 	1.42 	2.63 	1.36 	4.15 	4.74 	2.46 	2.14 	2.14 	3.82 	3.37 	2.00 	1.90 	0.93 
2271			6.77 	4.80 	2.95 	1.97 	1.88 	1.92 	4.00 	10.18 	3.36 	7.80 	9.37 	3.90 	2.01 	2.08 	2.16 	3.30 	4.51 	7.02 	4.84 
2272			5.70 	4.53 	3.00 	1.93 	2.29 	2.94 	4.18 	6.25 	1.31 	2.56 	2.38 	1.31 	1.64 	3.24 	4.74 	4.93 	3.20 	2.06 	2.26 
2273			4.54 	3.13 	2.68 	1.96 	1.52 	1.42 	2.07 	4.34 	1.82 	5.90 	4.11 	2.62 	4.68 	3.27 	3.25 	4.46 	4.20 	2.69 	1.78 
2274			4.35 	3.59 	2.39 	2.12 	2.48 	1.12 	1.18 	3.26 	1.39 	4.84 	3.75 	3.71 	-30.33 	55.28 	-9.11 	13.59 	11.94 	7.68 	4.72 
2275			5.63 	5.06 	5.01 	3.14 	2.00 	1.49 	2.00 	3.01 	0.85 	2.28 	1.98 	1.57 	1.10 	1.23 	2.03 	3.13 	3.08 	1.71 	1.22 
2276			4.05 	4.04 	2.58 	3.27 	1.74 	0.98 	1.60 	2.75 	0.78 	2.28 	2.04 	1.80 	1.06 	1.19 	1.63 	4.02 	2.18 	2.01 	0.92 
2277				5.52 	4.01 	2.78 	2.41 	2.46 	3.12 	4.52 	2.05 	3.87 	5.63 	2.97 	4.08 	7.70 	4.34 	5.25 	4.48 	3.95 	4.00 
2278			5.65 	7.61 	6.96 	2.93 	2.10 	1.66 	1.43 	4.79 	2.70 	4.04 	5.36 	4.63 	3.58 	20.90 	14.32 	-121.13 	46.55 	13.01 	52.28 
2279			2.46 	1.92 	1.67 	2.10 	1.35 	0.82 	0.97 	5.23 	0.89 	3.14 	1.81 	1.27 	1.12 	1.00 	1.60 	2.65 	1.87 	1.87 	1.14 
2280			2.49 	1.94 	1.75 	1.82 	1.69 	1.10 	2.11 	4.47 	0.89 	1.52 	1.02 	0.67 	0.65 	0.53 	0.85 	1.06 	0.98 	1.03 	0.66 
2281				8.91 	5.90 	5.43 	6.47 	6.70 	11.27 	16.13 	3.45 	7.91 	5.19 	3.84 	4.06 	4.62 	4.45 	3.34 	3.14 	3.80 	2.27 
2282				2.78 	1.85 	1.49 	1.23 	0.85 	1.02 	6.30 	3.82 	8.91 	13.95 	5.88 	6.01 	3.71 	4.74 	5.15 	6.09 	4.51 	3.49 
2283				3.18 	3.12 	2.32 	1.38 	1.98 	4.93 	6.50 	4.75 	3.82 	4.11 	2.50 	2.07 	2.56 	2.88 	3.62 	2.35 	1.53 	1.23 
2284				3.47 	2.49 	1.54 	1.33 	1.07 	1.70 	5.56 	2.08 	5.39 	3.99 	4.17 	2.61 	2.92 	3.67 	3.77 	4.18 	2.48 	1.67 
2285				3.92 	2.66 	2.04 	1.51 	1.46 	4.33 	9.93 	5.55 	8.12 	10.49 	8.20 	8.61 	8.54 	6.06 	4.65 	3.47 	4.62 	3.15 
2286			2.89 	2.26 	1.80 	1.35 	1.00 	2.01 	3.48 	5.10 	2.77 	5.90 	4.07 	2.63 	2.14 	2.63 	4.08 	3.17 	2.78 	2.07 	1.46 
2287					2.50 	2.41 	2.24 	2.06 	1.98 	2.94 	1.09 	2.76 	1.81 	0.94 	0.85 	0.78 	3.23 	3.08 	2.16 	2.03 	1.26 
2288				4.55 	2.94 	2.06 	1.39 	1.47 	1.52 	2.57 	0.95 	2.28 	2.26 	1.87 	3.74 	3.13 	9.96 	-20.55 	418.25 	98.10 	39.48 
2289			3.76 	3.56 	2.54 	2.98 	2.72 	2.86 	6.19 	7.32 	1.71 	2.87 	1.88 	1.35 	1.05 	1.07 	2.18 	1.76 	1.47 	1.78 	1.10 
2290				2.65 	1.79 	1.47 	0.91 	0.75 	0.88 	2.04 	0.93 	2.02 	2.70 	1.18 	1.54 	1.13 	2.11 	2.93 	3.91 	2.26 	0.99 
2291				3.11 	1.94 	1.33 	0.96 	0.90 	1.42 	3.06 	0.96 	1.83 	1.25 	0.84 	0.97 	0.82 	1.13 	1.30 	1.68 	1.62 	0.80 
2292			5.02 	4.23 	3.04 	2.45 	1.93 	2.23 	2.12 	3.70 	2.30 	3.26 	2.93 	1.69 	1.67 	2.51 	3.12 	2.80 	2.28 	2.30 	1.84 
2293							1.42 	1.45 	3.00 	5.86 	1.69 	3.01 	1.44 	0.95 	1.05 	0.95 	1.46 	1.63 	1.15 	1.31 	1.12 
2294				4.95 	3.56 	2.09 	1.63 	1.24 	3.20 	5.07 	2.01 	6.66 	8.36 	4.12 	4.50 	3.17 	4.35 	3.46 	2.36 	3.33 	1.84 
2295					2.95 	2.79 	2.16 	2.13 	4.43 	6.63 	2.37 	5.19 	5.69 	3.25 	1.95 	1.90 	2.54 	2.39 	1.82 	1.50 	1.12 
2296			4.54 	3.54 	3.54 	2.75 	1.88 	2.71 	1.78 	6.43 	2.00 	3.88 	4.33 	2.44 	1.98 	2.00 	2.56 	4.43 	2.87 	2.50 	1.25 
2297				4.33 	3.07 	1.85 	1.51 	1.13 	1.67 	3.79 	2.67 	5.25 	5.98 	3.67 	3.67 	3.86 	4.08 	4.15 	3.24 	2.55 	1.94 
2298				6.78 	5.08 	4.33 	2.06 	1.45 	2.43 	3.34 	1.06 	2.81 	7.55 	3.23 	2.67 	4.37 	4.06 	3.48 	2.41 	2.46 	1.43 
2299				2.85 	1.93 	1.64 	2.14 	2.73 	3.99 	12.42 	2.39 	11.95 	13.16 	6.90 	7.42 	5.50 	2.74 	3.31 	2.74 	2.14 	1.85 
2300				4.35 	3.05 	2.21 	1.46 	1.94 	2.24 	4.53 	1.53 	2.79 	4.74 	2.82 	3.84 	5.23 	4.52 	4.62 	2.25 	2.77 	2.68 
